euring_code,scientific_name,language_code,common_name
01440,Platalea leucorodia,be,Колпiца
01440,Platalea leucorodia,bg,Бяла лопатарка
01440,Platalea leucorodia,cs,kolpík bílý
01440,Platalea leucorodia,da,Skestork
01440,Platalea leucorodia,de,Löffler
01440,Platalea leucorodia,el,Χουλιαρομύτα
01440,Platalea leucorodia,en,Eurasian Spoonbill
01440,Platalea leucorodia,es,Espátula común
01440,Platalea leucorodia,et,luitsnokk-iibis
01440,Platalea leucorodia,fi,kapustahaikara
01440,Platalea leucorodia,fr,Spatule blanche
01440,Platalea leucorodia,hr,žličarka
01440,Platalea leucorodia,hu,kanalasgém
01440,Platalea leucorodia,is,Flatnefur
01440,Platalea leucorodia,it,Spatola
01440,Platalea leucorodia,lt,paprastoji girnovė
01440,Platalea leucorodia,lv,karošknābis
01440,Platalea leucorodia,mk,чапја лажичарка
01440,Platalea leucorodia,nl,Lepelaar
01440,Platalea leucorodia,no,skjestork
01440,Platalea leucorodia,pl,warzęcha (zwyczajna)
01440,Platalea leucorodia,pt,colhereiro-comum
01440,Platalea leucorodia,ro,Lopătar
01440,Platalea leucorodia,ru,Колпица
01440,Platalea leucorodia,sk,lyžičiar biely
01440,Platalea leucorodia,sl,žličarka
01440,Platalea leucorodia,sr,Kašičar
01440,Platalea leucorodia,sv,skedstork
01440,Platalea leucorodia,tr,Kaşıkçı
01440,Platalea leucorodia,uk,косар білий
01450,Platalea minor,cs,kolpík malý
01450,Platalea minor,da,Lille Skestork
01450,Platalea minor,de,Schwarzgesichtlöffler
01450,Platalea minor,en,Black-faced Spoonbill
01450,Platalea minor,es,Espátula menor
01450,Platalea minor,et,väike-luitsnokkiibis
01450,Platalea minor,fi,pikkukapustahaikara
01450,Platalea minor,fr,Petite Spatule
01450,Platalea minor,hr,mala žličarka
01450,Platalea minor,hu,koreai kanalasgém
01450,Platalea minor,it,Spatola faccianera
01450,Platalea minor,lt,mažoji girnovė
01450,Platalea minor,lv,melnsejas karošknābis
01450,Platalea minor,nl,Kleine Lepelaar
01450,Platalea minor,no,kinaskjestork
01450,Platalea minor,pl,warzęcha mała
01450,Platalea minor,pt,colhereiro-pequeno
01450,Platalea minor,ru,Малая колпица
01450,Platalea minor,sk,lyžičiar čiernočelý
01450,Platalea minor,sr,Crnoliki kašičar
01450,Platalea minor,sv,koreaskedstork
01450,Platalea minor,tr,Küçük Kaşıkçı
01450,Platalea minor,uk,косар малий
01460,Platalea ajaja,cs,kolpík růžový
01460,Platalea ajaja,da,Rosa Skestork
01460,Platalea ajaja,de,Rosalöffler
01460,Platalea ajaja,en,Roseate Spoonbill
01460,Platalea ajaja,es,Espátula rosada
01460,Platalea ajaja,et,roosa-luitsnokkiibis
01460,Platalea ajaja,fi,ruusukapustahaikara
01460,Platalea ajaja,fr,Spatule rosée
01460,Platalea ajaja,hr,ružičasta žličarka
01460,Platalea ajaja,hu,rózsás kanalasgém
01460,Platalea ajaja,it,Spatola rosata
01460,Platalea ajaja,lt,rausvoji girnovė
01460,Platalea ajaja,lv,sārtais karošknābis
01460,Platalea ajaja,nl,Rode Lepelaar
01460,Platalea ajaja,no,rosenskjestork
01460,Platalea ajaja,pl,warzęcha różowa
01460,Platalea ajaja,pt,colhereiro-rosado
01460,Platalea ajaja,ru,Розовая колпица
01460,Platalea ajaja,sk,lyžičiar ružový
01460,Platalea ajaja,sr,Ružičasti kašičar
01460,Platalea ajaja,sv,rosenskedstork
01460,Platalea ajaja,tr,Pembe Kaşıkçı
01460,Platalea ajaja,uk,косар рожевий
01471,Phoenicopterus ruber,bg,Американско фламинго
01471,Phoenicopterus ruber,cs,plameňák americký
01471,Phoenicopterus ruber,da,Cariberflamingo
01471,Phoenicopterus ruber,de,Kubaflamingo
01471,Phoenicopterus ruber,en,American Flamingo
01471,Phoenicopterus ruber,es,Flamenco rojo
01471,Phoenicopterus ruber,et,punaflamingo
01471,Phoenicopterus ruber,fi,karibianflamingo
01471,Phoenicopterus ruber,fr,Flamant des Caraïbes
01471,Phoenicopterus ruber,hr,karipski plamenac
01471,Phoenicopterus ruber,hu,karibi flamingó
01471,Phoenicopterus ruber,is,Karíbahafsflæmingi
01471,Phoenicopterus ruber,it,Fenicottero americano
01471,Phoenicopterus ruber,lt,paprastasis flamingas
01471,Phoenicopterus ruber,lv,sarkanais flamingo
01471,Phoenicopterus ruber,nl,Caribische Flamingo
01471,Phoenicopterus ruber,no,rødflamingo
01471,Phoenicopterus ruber,pl,flaming karmazynowy
01471,Phoenicopterus ruber,pt,flamingo-vermelho
01471,Phoenicopterus ruber,ru,Красный фламинго
01471,Phoenicopterus ruber,sk,plameniak červený
01471,Phoenicopterus ruber,sr,Američki plamenac
01471,Phoenicopterus ruber,sv,karibflamingo
01471,Phoenicopterus ruber,tr,Amerika Flamingosu
01471,Phoenicopterus ruber,uk,фламінго червоний
01472,Phoenicopterus roseus,be,Чырвоны фламінга
01472,Phoenicopterus roseus,bg,Розово фламинго
01472,Phoenicopterus roseus,cs,plameňák růžový
01472,Phoenicopterus roseus,da,Stor Flamingo
01472,Phoenicopterus roseus,de,Rosaflamingo
01472,Phoenicopterus roseus,el,Φοινικόπτερο
01472,Phoenicopterus roseus,en,Greater Flamingo
01472,Phoenicopterus roseus,es,Flamenco común
01472,Phoenicopterus roseus,et,heleflamingo e. flamingo
01472,Phoenicopterus roseus,fi,flamingo
01472,Phoenicopterus roseus,fr,Flamant rose
01472,Phoenicopterus roseus,hr,plamenac
01472,Phoenicopterus roseus,hu,rózsás flamingó
01472,Phoenicopterus roseus,is,Rauðflæmingi
01472,Phoenicopterus roseus,it,Fenicottero
01472,Phoenicopterus roseus,lt,didysis flamingas
01472,Phoenicopterus roseus,lv,sārtais flamings
01472,Phoenicopterus roseus,mk,розев фламинго
01472,Phoenicopterus roseus,nl,Flamingo
01472,Phoenicopterus roseus,no,rosenflamingo
01472,Phoenicopterus roseus,pl,flaming różowy
01472,Phoenicopterus roseus,pt,flamingo-rosado
01472,Phoenicopterus roseus,ro,Flaming
01472,Phoenicopterus roseus,ru,Розовый фламинго
01472,Phoenicopterus roseus,sk,plameniak ružový
01472,Phoenicopterus roseus,sl,plamenec
01472,Phoenicopterus roseus,sr,Plamenac
01472,Phoenicopterus roseus,sv,större flamingo
01472,Phoenicopterus roseus,tr,Flamingo
01472,Phoenicopterus roseus,uk,фламінго рожевокрилий
01480,Phoeniconaias minor,bg,Малко фламинго
01480,Phoeniconaias minor,cs,plameňák malý
01480,Phoeniconaias minor,da,Lille Flamingo
01480,Phoeniconaias minor,de,Zwergflamingo
01480,Phoeniconaias minor,el,Αφρικανικό Φοινικόπτερο
01480,Phoeniconaias minor,en,Lesser Flamingo
01480,Phoeniconaias minor,es,Flamenco enano
01480,Phoeniconaias minor,et,väikeflamingo
01480,Phoeniconaias minor,fi,pikkuflamingo
01480,Phoeniconaias minor,fr,Flamant nain
01480,Phoeniconaias minor,hr,mali plamenac
01480,Phoeniconaias minor,hu,kis flamingó
01480,Phoeniconaias minor,is,Dvergflæmingi
01480,Phoeniconaias minor,it,Fenicottero minore
01480,Phoeniconaias minor,lt,mažasis flamingas
01480,Phoeniconaias minor,lv,mazais flamingo
01480,Phoeniconaias minor,nl,Kleine Flamingo
01480,Phoeniconaias minor,no,dvergflamingo
01480,Phoeniconaias minor,pl,flaming mały
01480,Phoeniconaias minor,pt,flamingo-pequeno
01480,Phoeniconaias minor,ru,Малый фламинго
01480,Phoeniconaias minor,sk,plameniak menší
01480,Phoeniconaias minor,sl,mali plamenec
01480,Phoeniconaias minor,sr,Mali plamenac
01480,Phoeniconaias minor,sv,mindre flamingo
01480,Phoeniconaias minor,tr,Küçük Flamingo
01480,Phoeniconaias minor,uk,фламінго малий
01490,Dendrocygna bicolor,bg,Двуцветна дървесна патица
01490,Dendrocygna bicolor,cs,husička bažinná
01490,Dendrocygna bicolor,da,Okkertræand
01490,Dendrocygna bicolor,de,Gelbbrust-Pfeifgans
01490,Dendrocygna bicolor,en,Fulvous Whistling Duck
01490,Dendrocygna bicolor,es,Suirirí bicolor
01490,Dendrocygna bicolor,et,ruuge-vilepart
01490,Dendrocygna bicolor,fi,ruskoviheltäjäsorsa
01490,Dendrocygna bicolor,fr,Dendrocygne fauve
01490,Dendrocygna bicolor,hr,smeđa utva
01490,Dendrocygna bicolor,hu,sujtásos fütyülőlúd
01490,Dendrocygna bicolor,is,Barkarblístra
01490,Dendrocygna bicolor,it,Dendrocigna fulva
01490,Dendrocygna bicolor,lt,dvispalvė medžąsė
01490,Dendrocygna bicolor,lv,rūsganā svilpējzoss
01490,Dendrocygna bicolor,nl,Rosse Fluiteend
01490,Dendrocygna bicolor,no,brunplystreand
01490,Dendrocygna bicolor,pl,drzewica dwubarwna
01490,Dendrocygna bicolor,pt,dendrocisne-bicolor
01490,Dendrocygna bicolor,ru,Рыжая древесная утка
01490,Dendrocygna bicolor,sk,stromárka hrdzavá
01490,Dendrocygna bicolor,sl,rumeni žvižgač
01490,Dendrocygna bicolor,sr,Žuta patka pištalica
01490,Dendrocygna bicolor,sv,brun visseland
01490,Dendrocygna bicolor,tr,Kahverengi Islıkçı Ördek
01490,Dendrocygna bicolor,uk,свистач рудий
01500,Dendrocygna arborea,cs,husička stromová
01500,Dendrocygna arborea,da,Cubatræand
01500,Dendrocygna arborea,de,Kubapfeifgans
01500,Dendrocygna arborea,en,West Indian Whistling Duck
01500,Dendrocygna arborea,es,Suirirí yaguaza
01500,Dendrocygna arborea,et,palmi-vilepart
01500,Dendrocygna arborea,fi,karibianviheltäjäsorsa
01500,Dendrocygna arborea,fr,Dendrocygne des Antilles
01500,Dendrocygna arborea,hr,antilska utva
01500,Dendrocygna arborea,hu,pálmafütyülőlúd
01500,Dendrocygna arborea,it,Dendrocigna delle Indie Occidentali
01500,Dendrocygna arborea,lt,kubinė medžąsė
01500,Dendrocygna arborea,lv,Kubas svilpējzoss
01500,Dendrocygna arborea,nl,West-Indische Fluiteend
01500,Dendrocygna arborea,no,palmeplystreand
01500,Dendrocygna arborea,pl,drzewica karaibska
01500,Dendrocygna arborea,pt,dendrocisne-arbóreo
01500,Dendrocygna arborea,ru,Кубинская древесная утка
01500,Dendrocygna arborea,sk,stromárka veľká
01500,Dendrocygna arborea,sr,Karipska patka pištalica
01500,Dendrocygna arborea,sv,karibvisseland
01500,Dendrocygna arborea,tr,Karayip Islıkçı Ördeği
01500,Dendrocygna arborea,uk,свистач кубинський
01510,Dendrocygna autumnalis,bg,Чернокорема дървесна патица
01510,Dendrocygna autumnalis,cs,husička černobřichá
01510,Dendrocygna autumnalis,da,Sortbuget Træand
01510,Dendrocygna autumnalis,de,Rotschnabel-Pfeifgans
01510,Dendrocygna autumnalis,en,Black-bellied Whistling Duck
01510,Dendrocygna autumnalis,es,Suirirí piquirrojo
01510,Dendrocygna autumnalis,et,punanokk-vilepart
01510,Dendrocygna autumnalis,fi,punaviheltäjäsorsa
01510,Dendrocygna autumnalis,fr,Dendrocygne à ventre noir
01510,Dendrocygna autumnalis,hr,crnotrba utva
01510,Dendrocygna autumnalis,hu,piroscsőrű fütyülőlúd
01510,Dendrocygna autumnalis,it,Dendrocigna pancianera
01510,Dendrocygna autumnalis,lt,raudonsnapė medžąsė
01510,Dendrocygna autumnalis,lv,sarkanknābja svilpējzoss
01510,Dendrocygna autumnalis,nl,Zwartbuikfluiteend
01510,Dendrocygna autumnalis,no,rødnebbplystreand
01510,Dendrocygna autumnalis,pl,drzewica czarnobrzucha
01510,Dendrocygna autumnalis,pt,dendrocisne-de-barriga-preta
01510,Dendrocygna autumnalis,ru,Красноклювая древесная утка
01510,Dendrocygna autumnalis,sk,stromárka sivokrká
01510,Dendrocygna autumnalis,sr,Crnotrba patka pištalica
01510,Dendrocygna autumnalis,sv,svartbukig visseland
01510,Dendrocygna autumnalis,tr,Kara Karınlı Islıkçı Ördek
01510,Dendrocygna autumnalis,uk,свистач червонодзьобий
01520,Cygnus olor,be,Лебедзь-шыпун
01520,Cygnus olor,bg,Ням лебед
01520,Cygnus olor,cs,labuť velká
01520,Cygnus olor,da,Knopsvane
01520,Cygnus olor,de,Höckerschwan
01520,Cygnus olor,el,Κοινός Κύκνος
01520,Cygnus olor,en,Mute Swan
01520,Cygnus olor,es,Cisne vulgar
01520,Cygnus olor,et,kühmnokk-luik
01520,Cygnus olor,fi,kyhmyjoutsen
01520,Cygnus olor,fr,Cygne tuberculé
01520,Cygnus olor,hr,crvenokljuni labud
01520,Cygnus olor,hu,bütykös hattyú
01520,Cygnus olor,is,Hnúðsvanur
01520,Cygnus olor,it,Cigno reale
01520,Cygnus olor,lt,gulbė nebylė
01520,Cygnus olor,lv,paugurknābja gulbis
01520,Cygnus olor,mk,црвеноклун лебед
01520,Cygnus olor,nl,Knobbelzwaan
01520,Cygnus olor,no,knoppsvane
01520,Cygnus olor,pl,łabędź niemy
01520,Cygnus olor,pt,cisne-mudo
01520,Cygnus olor,ro,Lebădă de vară
01520,Cygnus olor,ru,Лебедь-шипун
01520,Cygnus olor,sk,labuť veľká
01520,Cygnus olor,sl,labod grbec
01520,Cygnus olor,sr,Labud grbac
01520,Cygnus olor,sv,knölsvan
01520,Cygnus olor,tr,Kuğu
01520,Cygnus olor,uk,лебідь-шипун
01530,Cygnus columbianus,be,Малы лебедзь
01530,Cygnus columbianus,bg,Тундров лебед
01530,Cygnus columbianus,cs,labuť malá
01530,Cygnus columbianus,da,Tundrasvane
01530,Cygnus columbianus,de,Zwergschwan
01530,Cygnus columbianus,el,Νανόκυκνος
01530,Cygnus columbianus,en,Tundra Swan
01530,Cygnus columbianus,es,Cisne chico
01530,Cygnus columbianus,et,väikeluik
01530,Cygnus columbianus,fi,pikkujoutsen
01530,Cygnus columbianus,fr,Cygne siffleur
01530,Cygnus columbianus,hr,mali labud
01530,Cygnus columbianus,hu,kis hattyú
01530,Cygnus columbianus,is,Dvergsvanur
01530,Cygnus columbianus,it,Cigno minore
01530,Cygnus columbianus,lt,mažoji gulbė
01530,Cygnus columbianus,lv,mazais gulbis
01530,Cygnus columbianus,mk,мал лебед
01530,Cygnus columbianus,nl,Kleine Zwaan
01530,Cygnus columbianus,no,dvergsvane
01530,Cygnus columbianus,pl,łabędź czarnodzioby
01530,Cygnus columbianus,pt,cisne-pequeno
01530,Cygnus columbianus,ro,Lebădă mică
01530,Cygnus columbianus,ru,Американский лебедь
01530,Cygnus columbianus,sk,labuť malá
01530,Cygnus columbianus,sl,mali labod
01530,Cygnus columbianus,sr,Mali labud
01530,Cygnus columbianus,sv,mindre sångsvan
01530,Cygnus columbianus,tr,Küçük Kuğu
01530,Cygnus columbianus,uk,лебідь чорнодзьобий
01540,Cygnus cygnus,be,Лебедзь-клiкун
01540,Cygnus cygnus,bg,Поен лебед
01540,Cygnus cygnus,cs,labuť zpěvná
01540,Cygnus cygnus,da,Sangsvane
01540,Cygnus cygnus,de,Singschwan
01540,Cygnus cygnus,el,Αγριόκυκνος
01540,Cygnus cygnus,en,Whooper Swan
01540,Cygnus cygnus,es,Cisne cantor
01540,Cygnus cygnus,et,laululuik
01540,Cygnus cygnus,fi,laulujoutsen
01540,Cygnus cygnus,fr,Cygne chanteur
01540,Cygnus cygnus,hr,žutokljuni labud
01540,Cygnus cygnus,hu,énekes hattyú
01540,Cygnus cygnus,is,Álft
01540,Cygnus cygnus,it,Cigno selvatico
01540,Cygnus cygnus,lt,gulbė giesmininkė
01540,Cygnus cygnus,lv,ziemeļu gulbis
01540,Cygnus cygnus,mk,жолтоклун лебед
01540,Cygnus cygnus,nl,Wilde Zwaan
01540,Cygnus cygnus,no,sangsvane
01540,Cygnus cygnus,pl,łabędź krzykliwy
01540,Cygnus cygnus,pt,cisne-bravo
01540,Cygnus cygnus,ro,Lebădă de iarnă
01540,Cygnus cygnus,ru,Лебедь-кликун
01540,Cygnus cygnus,sk,labuť spevavá
01540,Cygnus cygnus,sl,labod pevec
01540,Cygnus cygnus,sr,Veliki labud
01540,Cygnus cygnus,sv,sångsvan
01540,Cygnus cygnus,tr,Ötücü Kuğu
01540,Cygnus cygnus,uk,лебідь-кликун
01550,Cygnus buccinator,bg,Лебед тръбач
01550,Cygnus buccinator,cs,labuť trubač
01550,Cygnus buccinator,da,Trompetérsvane
01550,Cygnus buccinator,de,Trompeterschwan
01550,Cygnus buccinator,en,Trumpeter Swan
01550,Cygnus buccinator,es,Cisne trompetero
01550,Cygnus buccinator,et,ameerika laululuik (trompetluik)
01550,Cygnus buccinator,fi,trumpettijoutsen
01550,Cygnus buccinator,fr,Cygne trompette
01550,Cygnus buccinator,hr,crnokljuni labud
01550,Cygnus buccinator,hu,trombitás hattyú
01550,Cygnus buccinator,it,Cigno trombettiere
01550,Cygnus buccinator,lt,gulbė trimitininkė
01550,Cygnus buccinator,lv,taurētājgulbis
01550,Cygnus buccinator,nl,Trompetzwaan
01550,Cygnus buccinator,no,trompetsvane
01550,Cygnus buccinator,pl,łabędź trąbiący
01550,Cygnus buccinator,pt,cisne-trombeteiro
01550,Cygnus buccinator,ru,Лебедь-трубач
01550,Cygnus buccinator,sk,labuť trúbivá
01550,Cygnus buccinator,sr,Labud trubač
01550,Cygnus buccinator,sv,trumpetarsvan
01550,Cygnus buccinator,tr,Borazancı Kuğu
01550,Cygnus buccinator,uk,лебідь-трубач
01560,Anser cygnoides,bg,Лебедоподобна гъска
01560,Anser cygnoides,cs,husa labutí
01560,Anser cygnoides,da,Svanegås
01560,Anser cygnoides,de,Schwanengans
01560,Anser cygnoides,en,Swan Goose
01560,Anser cygnoides,es,Ánsar cisnal
01560,Anser cygnoides,et,stepihani
01560,Anser cygnoides,fi,joutsenhanhi
01560,Anser cygnoides,fr,Oie cygnoïde
01560,Anser cygnoides,hr,labudolika guska
01560,Anser cygnoides,hu,kínai hattyúlúd
01560,Anser cygnoides,it,Oca cigno
01560,Anser cygnoides,lt,gulbinė žąsis
01560,Anser cygnoides,lv,lielknābja zoss
01560,Anser cygnoides,nl,Zwaangans
01560,Anser cygnoides,no,svanegås
01560,Anser cygnoides,pl,gęś łabędzionosa
01560,Anser cygnoides,pt,ganso-chinês
01560,Anser cygnoides,ru,Сухонос
01560,Anser cygnoides,sk,hus labutia
01560,Anser cygnoides,sr,Labudasta guska
01560,Anser cygnoides,sv,svangås
01560,Anser cygnoides,tr,Kuğu Kazı
01560,Anser cygnoides,uk,гуска китайська
01574,Anser serrirostris,bg,Посевна гъска
01574,Anser serrirostris,cs,husa tundrová
01574,Anser serrirostris,da,Tundrasædgås
01574,Anser serrirostris,de,Tundrasaatgans
01574,Anser serrirostris,en,Tundra Bean Goose
01574,Anser serrirostris,es,Ánsar campestre de la tundra
01574,Anser serrirostris,fr,Oie de la toundra
01574,Anser serrirostris,hr,tundranska guska
01574,Anser serrirostris,it,Oca granaiola della tundra
01574,Anser serrirostris,lt,tundrinė želmeninė žąsis
01574,Anser serrirostris,lv,tundras sējas zoss
01574,Anser serrirostris,nl,Toendrarietgans
01574,Anser serrirostris,no,tundrasædgås
01574,Anser serrirostris,pl,gęś tundrowa
01574,Anser serrirostris,pt,ganso-da-tundra
01574,Anser serrirostris,ru,Тундровый гуменник
01574,Anser serrirostris,sk,hus tundrová
01574,Anser serrirostris,sr,Guska glogovnjača (tundranska)
01574,Anser serrirostris,sv,tundrasädgås
01574,Anser serrirostris,tr,Tundra Kazı
01574,Anser serrirostris,uk,гуменник тундровий
01575,Anser fabalis,be,Гусь-гуменнiца
01575,Anser fabalis,bg,Тайгова посевна гъска
01575,Anser fabalis,cs,husa polní
01575,Anser fabalis,da,Sædgås
01575,Anser fabalis,de,Waldsaatgans
01575,Anser fabalis,el,Χωραφόχηνα
01575,Anser fabalis,en,Taiga Bean Goose
01575,Anser fabalis,es,Ánsar campestre
01575,Anser fabalis,et,rabahani
01575,Anser fabalis,fi,metsähanhi
01575,Anser fabalis,fr,Oie des moissons
01575,Anser fabalis,hr,guska glogovnjača
01575,Anser fabalis,hu,vetési lúd
01575,Anser fabalis,is,Akurgæs
01575,Anser fabalis,it,Oca granaiola della taiga
01575,Anser fabalis,lt,želmeninė žąsis
01575,Anser fabalis,lv,sējas zoss
01575,Anser fabalis,mk,полска гуска
01575,Anser fabalis,nl,Taigarietgans
01575,Anser fabalis,no,taigasædgås
01575,Anser fabalis,pl,gęś zbożowa
01575,Anser fabalis,pt,ganso-campestre
01575,Anser fabalis,ro,Gâscă de semănătură
01575,Anser fabalis,ru,Гуменник (лесной гуменник)
01575,Anser fabalis,sk,hus siatinná
01575,Anser fabalis,sl,njivska gos
01575,Anser fabalis,sr,Guska glogovnjača (šumska)
01575,Anser fabalis,sv,tajgasädgås
01575,Anser fabalis,tr,Tayga Kazı
01575,Anser fabalis,uk,гуменник великий
01580,Anser brachyrhynchus,bg,Късоклюна гъска
01580,Anser brachyrhynchus,cs,husa krátkozobá
01580,Anser brachyrhynchus,da,Kortnæbbet Gås
01580,Anser brachyrhynchus,de,Kurzschnabelgans
01580,Anser brachyrhynchus,en,Pink-footed Goose
01580,Anser brachyrhynchus,es,Ánsar piquicorto
01580,Anser brachyrhynchus,et,lühinokk-hani
01580,Anser brachyrhynchus,fi,lyhytnokkahanhi
01580,Anser brachyrhynchus,fr,Oie à bec court
01580,Anser brachyrhynchus,hr,kratkokljuna guska
01580,Anser brachyrhynchus,hu,rövidcsőrű lúd
01580,Anser brachyrhynchus,is,Heiðagæs
